Quary,Answer
市级“智改数转“示范企业、工业互联网平台、工业数字化示范场景的项目。,"阜宁的支持政策发布时间是2022年3月8日。其政策名称是《关千印发阜宁县规模以上工业企业智能化改造和数字化转型三年行动计划(2022-2024年）的通知》《关千印发阜宁县推进规模以上工业企业智能化改造和数字化转型实施方案的通知》其项目中,市级“智改数转“示范企业、工业互联网平台、工业数字化示范场景其支持政策的具体内容是对评为市级“智改数转“示范企业、工业互联网平台、工业数字化示范场景的企业，给予10万元一次性奖励。"
,
,
5G融合应用示范项目的项目。,"阜宁的支持政策发布时间是2022年3月8日。其政策名称是《关千印发阜宁县规模以上工业企业智能化改造和数字化转型三年行动计划(2022-2024年）的通知》《关千印发阜宁县推进规模以上工业企业智能化改造和数字化转型实施方案的通知》其项目中,5G融合应用示范项目其支持政策的具体内容是企业开展5G融合应用示范项目建设，奖补额度提高至50%,射阳的支持政策发布时间是2021年12月10日。其政策名称是关于印发《支持全县经济高质量发展的奖励办法》的通知其项目中,5G示范项目其支持政策的具体内容是对新列入国家和省5G、工业互联网、大数据、云计算、物联网等试点示范项目的企业，分别给予100万元、30万元一次性奖励。"
标杆（示范）的项目的项目。,"阜宁的支持政策发布时间是2022年3月8日。其政策名称是《关千印发阜宁县规模以上工业企业智能化改造和数字化转型三年行动计划(2022-2024年）的通知》《关千印发阜宁县推进规模以上工业企业智能化改造和数字化转型实施方案的通知》其项目中,标杆（示范）的项目其支持政策的具体内容是对列入省级或省级以上标杆（示范）的项目给予30万元一次性奖励。"
,
智能制造示范工厂、省级工业互联网标杆工厂、省智能制造示范车间的项目。,"盐都的支持政策发布时间是2022年3月2日。其政策名称是关于支持制造业高质量发展的政策意见-盐都其项目中,智能制造示范工厂、省级工业互联网标杆工厂、省智能制造示范车间其支持政策的具体内容是对获评省智能制造示范工厂、省级工业互联网标杆工厂、省智能制造示范车间的企业，分别给予150万元、100万元、50万元一次性奖励；"
市智改数转示范企业的项目。,"盐都的支持政策发布时间是2022年3月2日。其政策名称是关于支持制造业高质量发展的政策意见-盐都其项目中,市智改数转示范企业其支持政策的具体内容是对获评市智改数转示范企业，给予10一次性奖励"
,
,
全国制造业单项冠军企业（产品）的项目。,"盐都的支持政策发布时间是2022年3月2日。其政策名称是关于支持制造业高质量发展的政策意见-盐都其项目中,全国制造业单项冠军企业（产品）其支持政策的具体内容是对首次获得工信部全国制造业单项冠军企业（产品），给予100万元一次性奖励。"
,
工业互联网领域平台的项目。,"开发区的支持政策发布时间是2021年9月26日。其政策名称是《关于印发<盐城经济技术开发区关于加快“5G+工业互联网”发展若干措施>的通知》其项目中,工业互联网领域平台其支持政策的具体内容是对新入选国家尧省尧市工业互联网领域平台服务类企业袁分别给予最高100万元尧50万元尧20万元奖励曰对新入选国家尧省尧市工业互联网领域专业服务类企业袁分别给予最高50万元尧20万元尧10万元奖励遥"
,
,
,
,
智能工厂、工业互联网发展示范企业的项目。,"大丰的支持政策发布时间是2022年3月12日。其政策名称是《盐城市大丰区规上工业企业智能化改造和数字化转型三年行动计划(2022-2024年)的通知》其项目中,智能工厂、工业互联网发展示范企业其支持政策的具体内容是对建成国家级智能制造示范工厂、工业互联网试点示范、制造业与互联网融合发展示范试点的企业，给予300万元一次性奖励;对建成省级工业互联网平台、工业互联网标杆工厂和智能制造示范工厂的企业，给予200万元一次性奖励。对评为省级以上制造业数字化典型应用场景及实践案例的企业，给予50万元一次性奖励。"
,
,
,
两化融合管理体系贯标试点（互联网与工业融合创新示范）的项目。,"射阳的支持政策发布时间是2021年12月10日。其政策名称是关于印发《支持全县经济高质量发展的奖励办法》的通知其项目中,两化融合管理体系贯标试点（互联网与工业融合创新示范）其支持政策的具体内容是对首次获评国家和省两化融合管理体系贯标试点（互联网与工业融合创新示范）企业，分别给予30万元、20万元一次性奖励。"
,
,
智能工厂、工业互联网标杆工厂（平台）的项目。,"建湖的支持政策发布时间是2022年4月20日。其政策名称是《关于促进制造业“智改数转”的激励意见》建政发2022-22号其项目中,智能工厂、工业互联网标杆工厂（平台）其支持政策的具体内容是对建成国家级智能制造示范工厂、工业互联网示范试点制造业与互联网融合发展示范试点的企业，给予300万元一次性奖励:对建成省级智能制造示范工厂、工业互联网标杆工厂和省重点工业互联网平台的企业，给予200万元一次性奖励;江都区的支持政策发布时间是2022年4月13日。其政策名称是关于印发江都区制造业智能化改造和数字化转型实施意见的通知，其支持政策的具体内容是对当年获得省重点工业互联网平台、工业互联网标杆工厂、制造业“双创”示范平台等认定的企业，分别奖励30万元。"
,
,
,
,
,
,
,
省首台（套）重大装备认定及推广的项目,扬州市的支持政策发布时间是2022年2月24日，有效期3年。其政策名称是《关于加快推进制造业智能化改造和数字化转型的实施意见》，其支持政策的具体内容是对列入国家、省首台（套）重大装备认定及推广应用指导目录的产品，按照不高于年产品销售收入的10%给予补助，最高200万元。。扬州市的支持政策发布时间是2023年8月1日（更新时间：2023年8月1日）。其政策名称是《江苏省制造业智能化改造和数字化转型三年行动计划(2022-2024年)》《扬州市关于加快推进制造业智能化改造和数字化转型的实施意见》《扬州市“十四五”工业经济高质量发展规划》，其支持政策的具体内容是对列入国家、省首台(套)重大装备认定及推广应用指导目录的产品，按照不高于年产品销售收入的10%给予补助，最高200万元。
